source	target	count
330618234	169140393	1
235722145	378283885	1
210282179	247925194	1
81348330	68345439	1
423820329	375772259	1
581610699	497289548	1
554569417	202380088	1
133216640	1692881	1
100796585	67358777	1
461419441	6312822	1
341082811	618373717	1
270083756	303519851	2
382638035	196440795	1
231281943	229990448	1
94778780	6312822	1
280207618	374913304	1
303352171	178503709	1
622225471	309893570	1
275827265	73147282	1
452217007	36671404	1
22390824	10876852	1
5484672	16655768	1
857238258	1135496976	1
482339706	168922488	1
255812271	310069463	1
100673942	50123197	1
738633	15027362	1
263365732	1505500752	1
463866081	31556770	1
23986953	83271185	1
314316648	596940365	1
81148484	36183	1
84226390	118568590	1
851974873	856977883	1
23440989	19738648	1
609379115	729861540	1
612714956	573289798	1
200852024	56983726	1
527060435	299372480	1
320570756	169579930	1
261909290	600349282	1
235374319	275447691	1
188667111	61892244	1
333779755	322766570	1
421570957	540488894	1
49196301	16452299	1
73221331	273684907	1
1155826231	974351666	1
96514380	2242231	1
147998591	23978155	2
63636463	6187302	1
582457020	596940365	1
413550735	48008561	1
703559582	251305469	1
486059717	197638920	1
561588778	50488244	1
281189692	479416811	1
1457557915	516881795	1
329847214	314171750	1
158263246	14522520	1
541347573	404300606	1
275648634	244313142	1
14061743	14166065	1
540574317	84775084	1
506582565	233408015	1
328583073	91336447	1
1218930319	481610048	1
161333672	246497889	1
197923177	427517856	1
6949612	784912	1
134268349	29002066	1
153142981	87736949	1
1146849558	1129607544	1
139514602	43961046	1
422952721	167545753	1
456343481	480572611	1
15844334	30261067	1
20904050	87077721	1
547622885	806382636	1
62815086	726403836	1
1293010147	974351666	1
282188239	249527815	1
23188466	29470864	1
409811276	210921200	1
905339852	972651	1
37309043	149980649	1
535038998	249527815	1
193466014	114600505	1
364399792	388367200	1
291013065	308890486	1
850350788	522439913	1
490834112	1427122646	1
283739756	184491523	1
126746157	278213132	1
68143662	10876852	1
190150331	412615698	1
156432348	635914443	1
1195483422	451611371	1
16041586	10876852	1
113550922	37738195	1
253328693	29470864	1
499245759	384602784	1
17268300	15440049	1
88782871	166344353	1
100722136	408435727	1
524613886	127978917	1
259818518	9702992	1
280542875	1107250946	1
923273256	1007524855	1
268018845	242526325	1
239965004	723417787	1
433938833	883081436	1
11231232	755859	1
711673326	220456316	1
56026528	253721283	5
337156734	103339537	1
292725102	14522520	1
972243385	303519851	1
229315130	970746103	1
1237757929	83271185	1
386266118	233408015	1
900276614	44668684	1
330494808	330987699	1
744280783	14861285	1
359047196	1325001278	1
290735263	193491570	1
811838066	342901425	1
17501542	12984782	1
124580707	750215642	1
915695586	232079891	1
17554593	207359301	1
952651484	447538839	1
522780428	447538839	1
156726168	280045802	1
394887171	313024656	1
365771228	834923124	1
362239198	447550420	1
17534569	381521407	1
144553980	618373717	1
356584371	189993822	1
26791275	4641021	1
21253245	86337193	1
137123695	275686563	1
16321591	15027362	1
389198865	271179789	1
1223058236	618373717	1
15881468	36183	1
792975595	1129988646	1
248853138	36671404	1
42295956	21165375	1
103324445	556826249	1
485422519	325029563	1
554523661	14395568	1
463381084	36202998	1
106143630	66200377	1
1243144399	61612315	1
238781025	558235807	1
122696500	29470864	1
484028524	129619922	1
6547242	308890486	1
456228883	1005165343	1
15315434	381521407	1
299428601	447538839	1
538527960	554789322	1
136508996	591365884	1
91877786	266282194	1
287848253	344114447	1
160042385	336771752	1
14156236	755859	1
229220459	249527815	1
163542108	47739291	1
148769874	972651	1
344268596	232943974	1
289091105	23195196	1
186518466	248032682	1
21376615	15944436	1
28457873	273684907	1
13168342	862681	1
507714495	109433050	1
464225302	249527815	1
970996542	215508471	1
79410353	185178037	1
380039398	424606845	1
545085864	35778580	1
131964335	342901425	1
11606862	41514592	1
352115564	523988680	1
918060109	39356445	1
1028562781	464411717	1
14616979	11964312	1
100370273	178082406	1
1214321766	481610048	1
97805428	201029947	1
44502530	399091724	1
262142028	15830701	1
29885059	537692566	1
494628410	429575873	1
8674112	15395727	1
349271329	15830701	1
203652016	249527815	1
196987532	169140393	1
100590309	346662916	1
187576422	289860894	1
373129346	2087371	1
41908298	235298770	1
2257251	14231571	1
56411180	174381391	1
572996845	255325955	1
333584443	974351666	1
218671839	217963787	1
20625768	7233772	1
826185589	29269767	1
245599251	212418278	1
324569879	166344353	1
623237516	73288072	1
489118114	419890794	1
26741765	127978917	1
1118403500	249527815	1
38926357	90328774	1
19317179	54888689	1
230208748	266770083	1
347869028	33364843	1
148432300	972651	1
1360667527	523988680	1
338267070	48880112	1
311265291	250461701	1
18429732	147413051	1
718812986	98507536	1
102776057	277766594	1
17625434	8756892	1
369548329	786233796	1
264592053	491431136	1
119538647	864089731	2
1483230288	196761630	1
310489496	338555144	1
1122590875	253408949	1
1105430568	358315020	1
612594279	14522520	1
33660215	99394693	1
228886344	769376617	1
993568212	938993460	1
1201633424	1202268170	1
60114585	312217533	1
1085329621	308712585	1
122746178	242757871	1
275303624	755859	1
1035480338	971007204	1
463909631	171802825	1
74471361	23978155	1
12290352	13945572	1
285128783	1091307116	1
25429361	29552848	1
379282213	279019815	1
222681218	841308085	1
625451596	77921391	1
698193	5777542	1
343304868	14539324	1
164543060	219310811	1
154597812	43229125	1
970051896	254560715	1
189739361	215149247	1
360828210	220457208	1
552764392	995797524	1
160740794	299428404	1
781281288	454341008	1
499722070	57767066	1
14256762	14861285	1
177534326	14522520	1
434437292	416228139	1
1239852025	304131190	1
9898752	19312115	1
611252633	77921391	1
140788401	222146743	1
580282937	53646792	1
163942915	624429229	1
540952855	186526473	1
9717582	1197619002	1
1003040701	562517857	1
806838762	1417490124	2
15136631	11405762	1
328839271	35268185	1
119790276	1051748798	1
123601233	701203	1
332917854	55055250	1
429419043	30261067	1
465080561	391553727	1
342414455	202372490	1
505132560	898588495	1
101350953	1344951	1
17871578	273684907	1
10840472	15944436	1
243466057	729861540	1
505278739	81031175	1
485076559	755859	1
15760192	979811	1
183285768	127978917	1
69605271	214126131	1
444360048	268941442	1
362777302	250160585	1
94547459	272613223	1
227506607	188048136	1
79332736	334814187	1
60190459	1061426744	1
1160892398	35673	1
290698315	974351666	1
614084504	1296771054	1
70929679	259883533	1
719074777	36989702	1
155035684	618373717	1
751796064	21861738	1
548737883	1387549416	1
237599250	44247535	1
461959827	90043357	3
354194013	322014307	1
192559113	14522520	1
111104606	14157920	1
503897430	325889057	1
572212593	45413503	1
1278833496	22678898	1
907301462	219374290	1
486155137	240066664	1
230488098	410747948	1
1266369170	98465645	1
437219435	127978917	1
96821134	10545	1
1195088442	522526329	1
539607337	448580421	1
65484762	188048136	1
207076793	51813392	1
517062247	238834602	1
361842546	1712831	1
621145258	145844548	1
166928221	78453	1
139021839	2087371	1
340672604	1406860555	1
427411078	15471060	1
458009366	32891267	1
291326472	318010308	1
178894578	477264496	1
846184748	431660808	1
721414740	1350612223	1
1332693128	831046878	1
766739124	706546033	1
228592990	188048136	1
536270591	342901425	1
14771735	51813392	1
735787974	323648950	1
198732594	78173122	1
332978371	613700693	1
24952648	16655768	1
1297557738	400473461	1
452683474	554456378	1
61698351	29470864	1
599202565	148779151	1
524235621	17743593	1
235334648	53654843	1
404602222	51439690	1
344651111	14522520	1
338088380	300029694	1
109743516	332584354	1
31541791	979811	1
613759171	254560715	1
315948570	301722080	1
207209450	17618643	1
364673571	406291184	1
572212593	33347701	1
369236585	20562637	1
86053702	134604076	1
411783607	54026150	1
313998523	66470921	1
381639839	613743519	1
460400320	611648256	1
54511371	182429986	1
553109547	1250506250	1
516850243	342901425	1
164555072	189687557	1
445129533	458894007	1
458868362	335697817	1
335485187	261503212	1
807733752	398492460	1
1457648052	516881795	1
474573140	91546995	1
285685267	304444010	1
235802182	872325818	1
434315117	235505475	1
7811082	15944436	1
14244114	249527815	1
522118723	14522520	1
309289195	340546477	1
120828505	88353894	1
282343931	972651	1
781277797	321712548	1
75247810	15661911	1
8399452	6825792	1
1031893051	1177040466	1
42315162	25144902	1
18370717	15944436	2
1043305934	824410255	1
492743951	484303025	1
432099852	197638920	1
563187471	336262932	1
328746680	146957489	1
1000840591	481610048	1
180817088	161353535	1
78623673	20938766	1
932740352	152748591	1
39790206	14252870	1
874822386	254560715	1
316158040	373339714	1
211280271	283322739	1
34543	386039091	1
17403	755859	1
137806918	86730411	1
370275940	30347872	1
808022635	249527815	1
9927062	6312822	1
1498508600	315410964	1
372891665	477264496	1
500379693	920279767	1
569673508	35348360	1
35214902	611921921	1
473309222	493750402	1
502428509	229587158	1
463517372	274932621	1
596777582	618734667	1
63735187	6981492	1
1072126590	249527815	1
232070624	204165853	1
715208443	18224194	1
231655829	1493733468	1
214226726	165995091	1
380692897	28785486	1
129025283	531621664	1
1370681408	730023510	1
508410857	801589657	1
320385489	1053299178	1
36104446	20542450	1
510602904	1074257515	1
24420676	24584684	1
7812852	979811	1
262015545	237065100	1
7302892	40224121	1
625290199	392812997	1
110858391	423061984	1
11754092	275686563	1
642263	152154524	1
327005458	1038450697	1
257015982	26735842	1
123329223	14231571	1
1478017610	53654843	1
399884776	769564242	1
1479583682	540488894	1
428753444	852166838	1
870625687	598858777	1
24253193	127978917	1
467099720	151995817	1
1177327627	363910393	1
137285959	9688342	1
653943	25338609	1
1365798156	1074257515	1
414404825	974351666	1
385182029	168258795	1
1118015017	507972674	1
741585830	618373717	1
611945493	217189554	1
120570674	11340512	1
239053092	188048136	1
229538991	472110511	1
386233332	152872449	1
293987461	504936637	1
457969325	381802006	1
345511141	65738792	1
467829905	280239182	1
122665484	39306627	2
451108446	19558701	1
16267003	35159685	1
6978072	785	1
61449346	76734192	1
554953062	188048136	1
20826699	57473339	1
898449246	446905360	1
34637508	9688342	1
448152857	37738195	1
1226479651	134645998	1
287519709	116647784	1
227031242	16974245	1
151142702	165433254	1
1296275425	329474357	1
818470399	455218410	1
1482050678	816653	1
449397619	613165555	1
581941541	73147282	1
392475668	92178768	1
334408191	282866355	1
189858572	368609651	1
1464453265	72945243	1
491496545	368537395	1
538699837	51813392	1
14198169	10876852	1
521332149	281475886	1
369380634	338028761	1
144642211	69928177	1
33818674	784912	1
559065179	228944457	1
815890100	208537835	1
21643002	39297909	1
945863072	14522520	1
356584371	102584229	1
1296802286	14861285	1
97526775	16655768	1
520083743	834923124	1
715060579	344288164	1
411591568	555457179	1
1027496004	441240406	1
530017602	29565591	1
36539501	70994599	1
1083861709	277143981	1
418395255	2087371	1
346158936	1119500562	1
484240024	53840634	1
24696573	2890961	1
522142226	24071914	1
336437711	1274812284	1
308182139	221930929	1
585225589	311695324	1
385172059	618373717	1
426322474	522526329	1
61556728	19738648	1
140541489	303519851	1
472532582	528215001	1
1224905929	196761630	1
848179704	379519028	1
313158169	54091512	1
389878548	12273252	1
5440722	1344951	1
611885193	528605345	1
303593764	405901159	1
1411727371	1316401874	1
18633388	81617852	1
14145707	307499931	1
436298532	347450696	1
6422092	15306373	1
433050720	597760477	1
36640786	188048136	1
21714310	17194029	1
90754896	151630380	1
14177252	14231571	1
264614074	489515164	1
123237940	35778580	1
75387763	824410255	1
33493226	755859	1
305918667	39394052	1
411845216	972651	1
612089702	255692343	1
17840811	273684907	1
15197938	7284312	1
12132212	189687557	1
738974256	562351541	1
606737043	1013655594	1
942735266	182048795	1
15568798	15691415	1
1393118214	18248647	1
203871835	10876852	1
104730935	5834352	1
418194945	618373717	1
39748736	6312822	1
1283702034	14522520	1
1258291518	489541644	1
21145876	78453	1
327769337	281352572	1
1314306499	382935737	1
324739226	464176876	1
259891928	874179840	1
148101537	460652518	1
14600607	13889622	1
633844946	503738801	1
391005768	249527815	1
185255159	311493339	1
227932853	61612315	1
49063831	57558664	1
195139156	332215890	1
23538557	249527815	1
544662161	856977883	1
400433875	1206502818	1
363820709	249527815	1
88733660	158069151	1
391560333	216851921	1
84960736	223736478	1
435288720	522526329	1
420382077	270048299	1
459489434	95357518	1
447541330	950981948	1
147654921	35778580	1
48004533	805747374	1
1272425922	139189675	1
1086747434	618373717	1
18492435	386039091	1
326327985	23244977	1
251491896	254560715	1
446603187	445098267	1
30698624	15944436	1
1398656252	61668337	2
13653	29470864	1
498495323	9439602	1
122103390	17743593	1
41475732	14231571	1
467010424	455835232	1
1372473930	1104541790	1
608679176	335525503	2
749948042	1090495201	2
1358934584	153347980	1
1191281916	492545770	1
628085454	460771649	1
854411004	259911580	1
222938582	618373717	1
533836830	68251248	1
839938938	16425197	2
219613796	449370823	1
947839651	885425749	1
805484376	14410190	1
44332516	14231571	1
784213884	61612315	1
318250337	255317201	1
121233033	755859	1
417527268	303519851	1
22997055	6370862	1
163583951	15267898	1
708113076	908655721	1
19568260	281348032	1
267524535	522526329	1
240594646	2824241	1
61156402	2242231	1
313017034	738713432	1
366788993	974351666	1
330709040	141061473	1
702111284	454341008	1
590508547	447841222	1
14493367	275686563	1
888666415	342901425	1
554859058	863347850	1
112498693	204165853	1
513791471	406493511	1
301884812	15027362	1
52858227	7826502	1
322159325	863687790	1
15700021	10545	1
366816173	57767066	1
15267710	509222595	1
565589613	342901425	1
477021419	538501981	1
280246272	66223295	1
579327862	250848867	1
1457290290	516881795	1
286631199	14522520	1
15649565	14986129	1
239433650	397409793	1
153774256	18983688	1
1414227019	118568590	1
328747510	204489118	1
1493476987	855025603	1
117303429	125872866	1
709952700	412789905	1
768818168	93995082	1
293167931	271710923	1
142025912	48215945	1
1398656252	147819802	1
294582173	21165375	1
14302678	275686563	1
36811546	275686563	1
1532601	785	1
539518946	898295042	1
232086298	15958614	1
323441583	440329545	1
22190528	987681	1
926041854	228944457	1
568294787	198932750	1
228163660	1197619002	1
158822398	259481952	1
268554384	597554425	1
39170407	11564812	1
1423757922	447538839	1
43599792	38891835	1
1457710165	516881795	1
225192365	476630891	1
600601740	535942415	1
7352822	972651	1
196507163	127978917	1
86679416	14522520	1
1538211	14231571	1
1086456086	427031981	1
836413554	169140393	1
348004262	816653	1
55054504	505019431	1
71885806	1099998199	1
34634540	228868246	1
8719362	1793681	1
31152174	153171512	1
501320678	635914443	1
1214396336	254389188	1
416803904	421992152	1
368214605	387469962	1
6259182	15936679	1
11461352	10545	1
26961001	15027362	1
456997895	542908629	1
504805405	857238258	1
595040192	273732024	1
40664880	15395920	1
363889237	116340094	1
198421727	15662791	1
408891310	10140592	1
1311917646	379544274	1
4530981	10669542	1
196027200	19945225	1
615778014	53654843	1
577598209	23244867	1
852050468	1257659672	1
1089907646	118589365	1
7281342	2426	1
1487830818	868843974	1
1161716377	481610048	1
370361426	1321739348	1
393497531	14410190	1
144430321	6312822	1
703875180	556312196	1
796624357	1302236251	1
359469867	86734773	1
115709777	14231571	1
373701028	1062291216	1
220629186	15529557	1
605055173	98427160	1
922351220	215968487	1
89891125	452381739	1
178607091	236088916	1
378338776	504936637	1
259588523	40965960	1
710684568	107775833	1
547336315	75143558	1
382077671	386708439	1
259014832	318010308	1
453505179	594109973	1
552835601	410708483	1
481494459	342307730	1
8358552	273684907	1
259617423	274808423	1
80052915	225551618	1
519048398	522526329	1
1054178239	321712548	1
30576632	109713548	1
153249356	105796101	1
46483140	175858953	1
1429134330	618373717	1
240509216	65283878	1
15060567	25338609	1
532829617	629588042	1
479737818	303701360	1
762777746	550602653	1
569163219	159216707	1
717487662	447538839	1
318393568	198732594	2
28312721	20708840	1
324607818	618373717	1
224460280	14347790	1
701958205	561737217	1
633190460	175608434	1
15684784	12984782	1
36244727	857238258	1
1349982246	346048174	1
5107	6370862	1
310628033	178276347	1
38216080	22852745	1
924639642	391990128	1
584823332	555163609	1
423715177	607525509	1
404519856	531060782	1
191613450	99044340	1
543811915	606565289	1
16097957	658353	1
569279804	308890486	1
600177340	30600597	1
94730875	244290179	1
45777597	365823678	1
28937548	20463683	1
313520010	360020686	1
583317276	1323282476	1
14461282	259387161	1
29412160	10669542	1
1272377876	1173762896	1
195703393	52625963	1
43223380	19395281	1
136496646	14410190	1
1411461594	522526329	1
99279831	101660770	1
125834996	151630380	1
99551867	146840559	1
41976254	249527815	1
371487390	145201486	1
333012862	260600208	1
21640634	1197619002	1
563270921	64572018	1
138472883	333952185	1
3257461	36183	1
71139634	580264064	1
1018781420	974351666	1
14136459	678953	1
103133033	1008674725	1
19622610	870371	1
220636299	351898974	1
343858847	164118540	1
347736221	497992197	1
14570803	198796409	1
1457757732	516881795	1
421040186	56983726	1
227464009	896059076	1
210545085	972651	1
14438627	275686563	1
702469278	849637051	1
363329873	222540906	1
382642058	872670619	1
14237344	755859	1
33350886	14805097	1
470603150	787600016	1
36681051	15944436	1
1112588600	38262906	1
176529074	23105304	1
762956352	1360675662	1
367001444	266794445	1
316651520	340637193	1
119890338	287328024	1
411841270	2890961	1
293565656	13558962	1
604988915	783007141	1
358335598	330842763	1
285884479	216892541	1
40488620	275686563	1
83300860	972651	1
1296826687	523988680	1
816200432	314720715	1
1162107876	635525270	1
31057693	103165774	1
91960291	2242231	1
33818674	14231571	1
533269236	557631793	1
473221173	613743519	1
325616454	259509104	1
594517587	612152798	1
66039685	347300609	1
457007824	561367652	1
212393463	370981071	1
103654717	228944457	1
80917589	18983688	1
59142017	67880833	1
216239180	249527815	1
424819212	481610048	1
489027800	263770363	1
461959827	375922585	1
255812433	933693342	1
18940004	9688342	1
333466955	249527815	1
333733975	127528428	1
389638550	1053299178	1
323394237	233736079	1
970751371	1115912875	1
1434490238	1115829991	1
12099822	23487693	1
268119784	429593330	1
146671730	304165378	2
24923263	10545	1
55926130	33325270	1
87535299	14658403	1
251814038	635843192	1
19873956	36183	1
78297773	612152798	1
43722924	229256389	1
430333899	422062467	1
104135649	14522520	1
529053400	249527815	1
20433226	6312822	1
239602605	151357265	1
35499363	15098511	1
182211375	53654843	1
137273459	2890961	1
357855656	522526329	1
15599949	16655768	1
881499589	974351666	1
393674338	729861540	1
32857388	190733171	1
469805599	618373717	1
325730249	911909497	1
40008154	6312822	1
1424223702	856977883	1
224785380	1344951	1
290020477	290585034	1
476316086	447538839	1
156064289	233693961	1
1409177126	482017912	1
615545969	1193338741	1
38577072	52524031	1
288822423	61612315	1
29162709	10545	1
233756693	241646460	1
101701899	154719184	1
14537285	16655768	1
14371943	1380420314	1
6700062	755859	1
911267677	920060192	2
43459345	330079869	1
41083522	816653	1
196287521	1197619002	1
17322758	10545	1
620487499	249374072	1
83666058	16190823	1
1045601731	18705194	1
990218059	188048136	1
147089251	407384080	1
1398656252	364406791	1
39748880	10545	1
1059279073	151931457	1
624325760	820573148	1
482871517	1475774791	1
829682239	256782510	1
275760729	80966592	1
1250546790	575002024	1
809794610	501610065	1
21527826	10669542	1
613287447	454341008	1
257222612	318145575	1
16573230	9334052	1
732784062	312846503	1
878598812	1004748337	1
499361337	241301500	1
196621155	30261067	1
237099751	237065100	1
570170198	281475886	1
436463050	30261067	1
811404973	364492617	1
138619042	6312822	1
368423830	846297504	1
1504381754	755859	1
65244258	14763734	1
546960985	375296026	1
369199312	188048136	1
14546264	722394841	1
9259892	83271185	1
17703257	16318564	1
32160290	273684907	1
56157524	14082236	1
32194101	362258221	1
883517250	555102172	1
446389857	344598385	1
411692257	573289798	1
272012810	56589493	1
106198044	36822520	1
533597815	281475886	1
863738576	558611546	1
791972864	447538839	1
422833383	325859631	1
244557664	275589630	1
556060667	134362762	1
717133	2367111	1
1208214781	438572157	1
270678617	1074257515	1
832283684	753722666	1
605438479	382796296	1
23652172	16655768	1
24038805	288282876	1
1096221938	379926036	1
64773541	15944436	1
195992166	6187302	1
467606221	155083353	1
564835049	354769243	1
65081905	701203	1
632106149	1440107677	1
126168294	123822572	1
54043022	613743519	1
359768615	362713482	1
220207682	149980649	1
18103573	182055312	1
438359569	555102172	1
372802315	217385330	1
70021786	1240363266	1
39908137	15944436	1
206137460	300015961	1
22913041	18865450	1
41807647	40584312	1
322011667	14689295	1
16837154	15027362	1
1506233802	1240021848	1
42025513	25338609	1
71012661	410057801	1
133408581	1296771054	1
89127960	373339714	1
59498896	658643	1
465011316	465276559	1
423814197	410747948	1
220579851	132048085	1
369191361	275686563	1
15342302	15267898	1
600314935	406761061	1
206660002	14522520	1
196766797	1115912875	1
407259822	6312822	1
1016780982	1091307116	1
344169015	451805817	1
281166504	118568590	1
264149784	381250636	1
16668321	19312115	1
308072458	91656274	1
268830525	77544682	1
321087452	26884520	1
1209250236	9688342	1
559977471	440340575	1
30781884	441470018	1
56834843	105677947	1
1053494700	352865763	1
18981687	20904050	1
14150648	15580843	1
1377130068	834923124	1
993568212	39480965	1
590275288	441240406	1
134517532	636923	1
75326962	275686563	1
52247685	23978155	1
493567969	439470203	1
910549849	99664549	1
475093465	240990749	1
14114228	127978917	1
930806082	856977883	1
165298660	29519548	1
260345456	15944436	1
156100961	303519851	1
377781036	83271185	1
14263229	10545	1
597981976	188048136	2
14126696	60642052	1
41849254	377004288	1
129732577	54091512	1
204853261	155209908	1
193243591	635752700	1
276512130	198112914	1
1026840204	396255497	1
237600031	303519851	1
104913791	38891835	1
70767031	136112364	1
247353468	285389042	1
389226327	417454736	1
55657337	15944436	1
17875387	2172	1
788741071	612714983	1
11583892	784912	1
970846249	834923124	1
297481094	73147282	1
902024870	275686563	1
328817576	1107597661	1
1036144999	352830236	1
234227049	285957249	1
318460724	228885353	1
527684859	188048136	1
28689563	299473199	1
9427242	36183	1
335140568	6312822	1
569497536	1325001278	1
569555660	63227835	1
299223583	146613758	1
1398656252	27082756	1
30156847	27717328	1
81421408	348429830	1
44923393	219535433	1
69292666	14861285	1
1007524855	723231402	1
1080529453	1330195279	1
132358354	609828153	1
816339355	162128091	1
27686496	78453	1
388926538	149879338	1
236232616	19959458	1
92369660	972651	1
316785335	15944436	1
176897801	86730411	1
992009509	65840719	1
723829807	14097734	13
372012982	316616117	1
284381316	15661911	1
258930829	111973045	1
797130720	1479778926	1
239224973	1123345272	1
543380688	25890126	1
370580129	29470864	1
270071472	98465645	1
18381239	14136236	1
463962124	505293906	1
344864819	299473199	1
21798156	6370862	1
227061478	1155271207	1
17813105	28679692	1
595962095	273697168	1
112513188	242867537	1
506591343	172321089	1
726495067	497091697	1
243011767	43459160	1
216524917	8841372	1
317439535	853873279	1
428305149	447538839	1
324192763	275816398	1
164887115	64080431	1
6669152	785	1
94235858	216892541	1
243197852	249527815	2
941495154	16507391	1
281749997	119894512	1
9358332	162527302	1
281148762	1305400304	1
152242855	1344951	1
91762941	10545	1
60744517	34273998	1
831568202	20542450	1
248431153	127978917	1
1051355514	22357269	1
21584383	6981492	1
253863913	65157293	2
632594037	1043774846	1
76611203	17898671	1
1031756881	12273252	1
141121771	44078873	1
509665173	249527815	1
153100694	15944436	1
395946547	364390887	1
84692493	53654843	1
280275789	497554467	1
151991140	974351666	1
447716946	255267016	1
175913727	255316248	1
1132953420	169140393	1
214635324	188048136	1
162674246	41830628	1
391124353	29470864	1
180817088	130963026	1
324229844	275686563	1
1410472423	238674986	1
1393607353	1434292152	1
323030652	119210569	1
33720280	261783252	1
1434292152	24721689	1
1167012962	827756887	1
287941925	522526329	1
1457423304	516881795	1
1276545116	631659581	1
557188839	238755430	1
385766194	856977883	1
14360752	755859	1
945665192	1058495792	1
182449636	562967344	1
85776306	14522520	1
384612576	535812768	1
376505458	434611060	1
20046749	31727661	1
431237502	38891835	1
1163437148	15086405	1
1391271632	393894220	1
498169854	53138311	1
348735113	340539798	1
1374258949	209811713	1
240202522	383991057	1
20256041	974351666	1
1211325810	6312822	1
508701086	29016665	1
156757405	834923124	1
1320781284	151573359	1
242591651	367168134	1
64073814	48978905	1
18526009	755859	1
17297018	16662889	1
848095698	862050596	1
15203300	10669542	1
286715690	78453	1
137850348	164747697	1
245484140	618373717	1
635244275	254560715	1
56516837	1483545896	1
9982592	9395832	1
427773314	342901425	1
1314119580	44668684	1
36681097	19814892	1
303519851	126484603	1
6681532	15416541	1
610408347	369555851	1
324619355	268530764	1
245419480	557130863	1
2679741	5944742	1
1296939066	61612315	1
400297555	145201486	1
1488777535	511213277	1
43621728	447538839	1
115496162	171024002	1
564173230	504936637	1
1226137093	431210450	1
391341056	460877126	1
227687281	254860961	1
64580239	107781430	1
774445062	618373717	1
346811549	972651	1
749911052	363594221	1
119018547	25338609	1
161222731	50567108	1
340463202	714841951	1
13160962	5777542	1
494122156	447538839	1
405922145	404868812	1
21994793	228836893	1
462331747	618373717	1
20313869	15930061	1
305338504	61884590	1
153841582	487022142	1
320447443	457032280	1
168559291	974351666	1
147016544	27197234	1
731984419	365647545	1
1457878380	516881795	1
23497021	989	1
256470718	74185770	1
82712966	10209392	1
14336086	6981492	1
435312466	15621893	1
15545124	17618643	1
1035276907	352577954	1
339301475	215508471	1
20357565	755859	1
216100364	407441978	1
99393839	15267898	1
57128726	413535705	1
95672767	9688342	1
104897543	6312822	1
466955552	50001997	1
120570674	275686563	1
85913717	273684907	1
97999220	249527815	1
555444777	266851867	1
542382559	417494129	1
111572801	576866925	1
1511034536	15086405	1
1735241	14539324	1
1132016276	803580043	1
346274202	53654843	1
706389704	823674246	1
196702684	2087371	1
430152074	318533550	1
14423969	1193338741	1
7978322	17919168	1
439804641	374913304	1
14226811	6187302	1
503114018	779437375	1
231282451	151357265	1
177924684	404634848	1
1674631	14964767	1
47981403	122157131	1
408969994	21460496	1
946168334	206898294	1
270265412	254735212	1
613978374	9688342	1
581011152	557598458	1
335138639	39897308	1
51632671	118568590	1
562809842	109674300	1
168254021	249527815	2
1290306746	316038228	1
68776035	372374710	1
375411978	274763132	1
244994194	107775833	1
65530937	139514602	1
1035268176	574125330	1
809336378	542908629	1
17944211	60642052	1
186915897	30017321	1
101122221	393095847	1
323875808	252892608	1
1258205970	21318903	2
30337216	10545	1
23696001	38891835	1
17642426	255979502	1
13215032	347303463	1
88099803	11340512	1
220499547	303519851	1
15951166	421992152	1
376580098	250461701	1
1329319652	1266616200	1
327743279	331766633	1
85113948	15383958	1
17049764	15027362	1
14475802	16655768	1
288496041	341273576	1
113456205	5834352	1
75606347	189687557	1
340620621	540488894	1
581821923	23964755	1
50799167	10545	1
9660102	16655768	1
56318993	37019708	1
391297146	336339542	1
22348273	10545	1
314117415	242526325	1
609773889	972651	1
238746700	257594139	1
564123707	235770223	1
709986283	1094157968	1
548596224	117292333	1
272665577	16318564	1
90970217	15944436	1
556287712	731192090	1
169662090	9688342	1
436222023	109246186	1
1475971598	30261067	1
416912395	396372533	1
184039509	47399750	1
240025242	237889639	1
426526424	18224194	1
993568212	447291010	5
164571470	15383958	1
970200684	9688342	1
6606072	14358152	1
350790936	1197619002	1
146969405	2242231	1
335331698	37738195	1
176950510	528605345	1
15253652	755859	1
378409449	972651	1
29766088	10064832	1
398466884	451231003	1
22818488	275686563	1
72029201	41815892	1
751397930	326929524	1
213004217	255267016	1
264296310	249527815	1
923759052	118568590	1
24230961	15027362	1
414758627	67960409	1
1109828076	53654843	1
430014058	240886437	1
1319574626	26115990	1
602661124	188048136	1
107540141	54571607	1
23118150	29470864	1
121841828	355749380	1
359444801	979811	2
319712858	567808481	1
259348179	266761504	1
66040381	23978155	1
737051154	164999268	1
297569290	321740445	1
331873114	579833386	1
153932314	537761987	1
887805954	477264496	1
53298959	23978155	1
273011138	159329066	1
9252632	17059665	1
302382525	356410822	1
134203385	25338609	1
2242231	9871212	1
574180747	1013655594	1
483424577	46934700	1
9613162	14635769	1
161010821	497621314	1
618627031	211975858	1
395044422	23255992	1
1362840522	396048995	1
348165063	945665192	1
775558735	53654843	1
19706271	39018466	1
708547172	219967792	1
14858507	15395727	1
608691578	461659590	1
546780254	53085098	1
629080045	81985629	1
228556769	622413739	1
275490662	14522520	1
32582073	14231571	1
116269434	371212127	1
1476931214	842045192	1
442981422	188048136	1
18501706	185443494	1
492733083	382796296	1
409547762	365585827	1
240358223	379804061	1
344452455	119560878	1
66015896	913246112	1
573616302	65983614	1
51313532	636923	1
61768552	49337907	1
