ID	group	IsOpinionLeader	IsOpinionLeaderMultiple
24292393	0	0	0
196548708	0	0	0
10079682	0	0	0
14326809	0	0	0
35633917	0	0	0
15143065	0	0	0
238314632	0	0	0
39255657	0	0	0
338638142	0	0	0
54470325	0	0	0
16031160	0	0	0
216239180	0	0	0
1486329086	0	0	0
238701218	0	0	0
12894112	0	0	0
168804070	0	0	0
227586466	0	0	0
970337580	0	0	0
410496376	0	0	0
199135704	0	0	0
48633265	0	0	0
18999814	0	0	0
130203340	0	0	0
292288859	0	0	0
7703962	0	0	0
46986427	0	0	0
91139272	0	0	0
52546636	0	0	0
526009157	0	0	0
32770479	0	0	0
421922463	0	0	0
156757405	0	0	0
128810680	0	0	0
233756693	0	0	0
377935719	0	0	0
320981016	0	0	0
217309383	0	0	0
